Date,CPU Utilization,CPU Power
2025-10-23 0:0:22.273,0.29081632653061,2.66878355239183
2025-10-23 0:0:23.274,0.25316455696203,3.17069296229039
2025-10-23 0:0:24.275,0.25252525252525,3.16779408316973
2025-10-23 0:0:25.276,0.25000000000000,2.97331049500459
2025-10-23 0:0:26.277,0.25380710659898,3.17360655653350
2025-10-23 0:0:27.278,0.25706940874036,2.88422827457799
2025-10-23 0:0:28.279,0.25063291139241,3.13898603266749
2025-10-23 0:0:29.280,0.25316455696203,3.20713867094817
2025-10-23 0:0:30.281,0.30808080808081,3.30693217327399
2025-10-23 0:0:31.282,0.25316455696203,3.18875311256277
2025-10-23 0:0:32.283,0.25380710659898,3.17360655653350
2025-10-23 0:0:33.284,0.25316455696203,3.15294965675964
2025-10-23 0:0:34.285,0.29187817258883,3.39322184732728
2025-10-23 0:0:35.286,0.30964467005076,3.28821308908827
2025-10-23 0:0:36.287,0.30788804071247,3.42968992664884
2025-10-23 0:0:37.289,0.31122448979592,3.49222836988491
2025-10-23 0:0:38.290,0.30512820512821,3.16134241200420
2025-10-23 0:0:39.291,0.30867346938776,3.47912194056187
2025-10-23 0:0:40.292,0.30357142857143,3.23951843565264
2025-10-23 0:0:41.293,0.30867346938776,3.47912194056187
2025-10-23 0:0:42.294,0.30867346938776,3.44831505592415
2025-10-23 0:0:43.295,0.30946291560102,3.46718323318481
2025-10-23 0:0:44.296,0.30203045685279,3.39936647843639
2025-10-23 0:0:45.297,0.30203045685279,3.25840595729305
2025-10-23 0:0:46.299,0.27918781725888,3.23022379262938
2025-10-23 0:0:47.301,0.25380710659898,3.08789736880018
