Date,CPU Utilization,CPU Power
2025-10-23 0:46:5.955,0.29367088607595,2.85542419185091
2025-10-23 0:46:6.956,0.25316455696203,3.03695829581063
2025-10-23 0:46:7.957,0.25188916876574,3.18296995824648
2025-10-23 0:46:8.958,0.24937027707809,3.13326070989436
2025-10-23 0:46:9.959,0.25440806045340,3.23336907179819
2025-10-23 0:46:10.960,0.25252525252525,3.13261605133483
2025-10-23 0:46:11.961,0.30808080808081,3.32010432723968
2025-10-23 0:46:12.962,0.25445292620865,2.91202323885431
2025-10-23 0:46:13.963,0.25634517766497,3.20534262209884
2025-10-23 0:46:14.964,0.25000000000000,3.15399569110769
2025-10-23 0:46:15.965,0.25000000000000,3.19073003676170
2025-10-23 0:46:16.966,0.25316455696203,2.97651022656178
2025-10-23 0:46:17.967,0.25252525252525,3.20423979182750
2025-10-23 0:46:18.968,0.25252525252525,3.22295963309263
2025-10-23 0:46:19.969,0.25063291139241,2.96134406424640
2025-10-23 0:46:20.970,0.24937027707809,3.15114025866402
2025-10-23 0:46:21.971,0.25445292620865,3.04280031174846
2025-10-23 0:46:22.972,0.25380710659898,3.00915640771184
2025-10-23 0:46:23.973,0.25252525252525,2.94481521996429
2025-10-23 0:46:24.974,0.25316455696203,3.20713867094817
2025-10-23 0:46:25.975,0.25380710659898,3.21005226519127
2025-10-23 0:46:26.976,0.25316455696203,3.13551493045550
2025-10-23 0:46:27.977,0.25252525252525,3.04980110139019
2025-10-23 0:46:28.978,0.25316455696203,3.20713867094817
2025-10-23 0:46:29.979,0.25252525252525,3.20423979182750
2025-10-23 0:46:30.980,0.25252525252525,3.18585423344211
2025-10-23 0:46:31.981,0.25252525252525,3.20423979182750
2025-10-23 0:46:32.982,0.25380710659898,3.00915640771184
2025-10-23 0:46:33.983,0.25316455696203,2.89275965733531
2025-10-23 0:46:34.984,0.25252525252525,3.18585423344211
2025-10-23 0:46:35.985,0.25445292620865,3.21298068688600
2025-10-23 0:46:36.986,0.25316455696203,3.22585851221330
2025-10-23 0:46:37.987,0.25316455696203,2.96199789247624
2025-10-23 0:46:38.988,0.24937027707809,3.15114025866402
2025-10-23 0:46:39.989,0.25445292620865,2.31404820786000
2025-10-23 0:46:40.990,0.25252525252525,2.38728150183301
2025-10-23 0:46:41.991,0.25188916876574,3.16490980797410
2025-10-23 0:46:42.992,0.25252525252525,2.97361134744111
2025-10-23 0:46:43.993,0.25380710659898,2.93656708420853
2025-10-23 0:46:44.994,0.25252525252525,3.13261605133483
2025-10-23 0:46:45.995,0.25316455696203,3.13551493045550
2025-10-23 0:46:46.996,0.25188916876574,3.16490980797410
2025-10-23 0:46:47.997,0.25316455696203,3.03695829581063
2025-10-23 0:46:48.998,0.25125628140704,3.18010017689606
2025-10-23 0:46:49.999,0.25188916876574,3.18296995824648
