Date,CPU Utilization,Total Power,CPU Power,GPU Power
2025-10-23 0:37:3.785,0.44923857868020,4.32273203354018,4.32273203354018,0.00000000000000
2025-10-23 0:37:4.786,0.28967254408060,3.59919154256009,3.59919154256009,0.00000000000000
2025-10-23 0:37:5.787,0.31313131313131,3.70556361177476,3.70556361177476,0.00000000000000
2025-10-23 0:37:6.788,0.28787878787879,3.59105788650843,3.59105788650843,0.00000000000000
2025-10-23 0:37:7.789,0.32911392405063,3.77803558979142,3.77803558979142,0.00000000000000
2025-10-23 0:37:8.790,0.28607594936709,3.58288304738815,3.58288304738815,0.00000000000000
2025-10-23 0:37:9.791,0.35012594458438,3.87331305715233,3.87331305715233,0.00000000000000
2025-10-23 0:37:10.792,0.30886075949367,3.68619909924870,3.68619909924870,0.00000000000000
2025-10-23 0:37:11.793,0.30303030303030,3.65976132166822,3.65976132166822,0.00000000000000
2025-10-23 0:37:12.794,0.28463476070529,3.57634808301074,3.57634808301074,0.00000000000000
2025-10-23 0:37:13.795,0.28282828282828,3.56815674145516,3.56815674145516,0.00000000000000
2025-10-23 0:37:14.796,0.29040404040404,3.60250845903506,3.60250845903506,0.00000000000000
2025-10-23 0:37:15.797,0.31313131313131,3.70556361177476,3.70556361177476,0.00000000000000
2025-10-23 0:37:16.798,0.28101265822785,3.55992392475247,3.55992392475247,0.00000000000000
2025-10-23 0:37:17.799,0.34848484848485,3.86587162714762,3.86587162714762,0.00000000000000
2025-10-23 0:37:18.800,0.29797979797980,3.63686017661496,3.63686017661496,0.00000000000000
2025-10-23 0:37:19.801,0.29367088607595,3.61732173134166,3.61732173134166,0.00000000000000
2025-10-23 0:37:20.802,0.30203045685279,3.65522759244448,3.65522759244448,0.00000000000000
2025-10-23 0:37:21.803,0.29545454545455,3.62540960408832,3.62540960408832,0.00000000000000
2025-10-23 0:37:22.804,0.32323232323232,3.75136590188129,3.75136590188129,0.00000000000000
2025-10-23 0:37:23.805,0.28282828282828,3.56815674145516,3.56815674145516,0.00000000000000
2025-10-23 0:37:24.806,0.28680203045685,3.58617540888286,3.58617540888286,0.00000000000000
2025-10-23 0:37:25.807,0.28535353535354,3.57960731398179,3.57960731398179,0.00000000000000
2025-10-23 0:37:26.808,0.30886075949367,3.68619909924870,3.68619909924870,0.00000000000000
2025-10-23 0:37:27.809,0.33502538071066,3.80484065682800,3.80484065682800,0.00000000000000
2025-10-23 0:37:28.810,0.28463476070529,3.57634808301074,3.57634808301074,0.00000000000000
2025-10-23 0:37:29.811,0.28715365239295,3.58776981278541,3.58776981278541,0.00000000000000
2025-10-23 0:37:30.812,0.28391959798995,3.57310523008476,3.57310523008476,0.00000000000000
2025-10-23 0:37:31.813,0.31392405063291,3.70915822188438,3.70915822188438,0.00000000000000
2025-10-23 0:37:32.814,0.28643216080402,3.58449826204593,3.58449826204593,0.00000000000000
2025-10-23 0:37:33.815,0.28463476070529,3.57634808301074,3.57634808301074,0.00000000000000
2025-10-23 0:37:34.816,0.28354430379747,3.57140348607031,3.57140348607031,0.00000000000000
2025-10-23 0:37:35.817,0.27848101265823,3.54844436343463,3.54844436343463,0.00000000000000
2025-10-23 0:37:36.818,0.30808080808081,3.68266246672149,3.68266246672149,0.00000000000000
2025-10-23 0:37:37.819,0.31313131313131,3.70556361177476,3.70556361177476,0.00000000000000
2025-10-23 0:37:38.820,0.30808080808081,3.68266246672149,3.68266246672149,0.00000000000000
2025-10-23 0:37:39.821,0.28282828282828,3.56815674145516,3.56815674145516,0.00000000000000
2025-10-23 0:37:40.822,0.28030303030303,3.55670616892853,3.55670616892853,0.00000000000000
2025-10-23 0:37:41.823,0.33753148614610,3.81620440827895,3.81620440827895,0.00000000000000
2025-10-23 0:37:42.824,0.31139240506329,3.69767866056654,3.69767866056654,0.00000000000000
2025-10-23 0:37:43.825,0.27848101265823,3.54844436343463,3.54844436343463,0.00000000000000
2025-10-23 0:37:44.826,0.28461538461538,3.57626022355093,3.57626022355093,0.00000000000000
2025-10-23 0:37:45.827,0.29219143576826,3.61061327233477,3.61061327233477,0.00000000000000
2025-10-23 0:37:46.828,0.30808080808081,3.68266246672149,3.68266246672149,0.00000000000000
2025-10-23 0:37:47.829,0.28211586901763,3.56492635323606,3.56492635323606,0.00000000000000
2025-10-23 0:37:48.830,0.32994923857868,3.78182326230746,3.78182326230746,0.00000000000000
2025-10-23 0:37:49.831,0.28030303030303,3.55670616892853,3.55670616892853,0.00000000000000
2025-10-23 0:37:50.832,0.28211586901763,3.56492635323606,3.56492635323606,0.00000000000000
2025-10-23 0:37:51.833,0.31645569620253,3.72063778320222,3.72063778320222,0.00000000000000
2025-10-23 0:37:52.834,0.28211586901763,3.56492635323606,3.56492635323606,0.00000000000000
2025-10-23 0:37:53.835,0.28211586901763,3.56492635323606,3.56492635323606,0.00000000000000
2025-10-23 0:37:54.836,0.28535353535354,3.57960731398179,3.57960731398179,0.00000000000000
2025-10-23 0:37:55.837,0.28967254408060,3.59919154256009,3.59919154256009,0.00000000000000
