Date,CPU Utilization,Total Power,CPU Power,GPU Power
2025-10-23 0:12:39.834,0.44020356234097,4.28176341403097,4.28176341403097,0.00000000000000
2025-10-23 0:12:40.835,0.31234256926952,3.70198711053218,3.70198711053218,0.00000000000000
2025-10-23 0:12:41.836,0.28030303030303,3.55670616892853,3.55670616892853,0.00000000000000
2025-10-23 0:12:42.837,0.28535353535354,3.57960731398179,3.57960731398179,0.00000000000000
2025-10-23 0:12:43.838,0.28101265822785,3.55992392475247,3.55992392475247,0.00000000000000
2025-10-23 0:12:44.839,0.28934010152284,3.59768410614313,3.59768410614313,0.00000000000000
2025-10-23 0:12:45.840,0.31139240506329,3.69767866056654,3.69767866056654,0.00000000000000
2025-10-23 0:12:46.841,0.28282828282828,3.56815674145516,3.56815674145516,0.00000000000000
2025-10-23 0:12:47.842,0.38888888888889,4.04908078757374,4.04908078757374,0.00000000000000
2025-10-23 0:12:48.843,0.29113924050633,3.60584217002382,3.60584217002382,0.00000000000000
2025-10-23 0:12:49.844,0.29336734693878,3.61594535536733,3.61594535536733,0.00000000000000
2025-10-23 0:12:50.845,0.37789203084833,3.99921634063257,3.99921634063257,0.00000000000000
2025-10-23 0:12:51.847,0.39130434782609,4.06003350912096,4.06003350912096,0.00000000000000
2025-10-23 0:12:52.848,0.37371134020619,3.98025930527450,3.98025930527450,0.00000000000000
2025-10-23 0:12:53.849,0.38303341902314,4.02252958855312,4.02252958855312,0.00000000000000
2025-10-23 0:12:54.850,0.38167938931298,4.01638984005496,4.01638984005496,0.00000000000000
2025-10-23 0:12:55.851,0.41432225063939,4.16440650268853,4.16440650268853,0.00000000000000
2025-10-23 0:12:56.852,0.38107416879795,4.01364551197982,4.01364551197982,0.00000000000000
2025-10-23 0:12:57.854,0.43701799485861,4.26731869171888,4.26731869171888,0.00000000000000
2025-10-23 0:12:58.855,0.39540816326531,4.07864195950475,4.07864195950475,0.00000000000000
2025-10-23 0:12:59.856,0.37595907928389,3.99045151340924,3.99045151340924,0.00000000000000
2025-10-23 0:13:0.857,0.41282051282051,4.15759698259537,4.15759698259537,0.00000000000000
2025-10-23 0:13:1.858,0.38461538461538,4.02970289560560,4.02970289560560,0.00000000000000
2025-10-23 0:13:2.860,0.39185750636132,4.06254176596383,4.06254176596383,0.00000000000000
2025-10-23 0:13:3.865,0.38265306122449,4.02080488398757,4.02080488398757,0.00000000000000
2025-10-23 0:13:4.866,0.38931297709924,4.05100378448661,4.05100378448661,0.00000000000000
2025-10-23 0:13:5.867,0.40409207161125,4.11801850554739,4.11801850554739,0.00000000000000
2025-10-23 0:13:6.868,0.39493670886076,4.07650418405525,4.07650418405525,0.00000000000000
2025-10-23 0:13:7.871,0.40051020408163,4.10177678971162,4.10177678971162,0.00000000000000
2025-10-23 0:13:8.873,0.42051282051282,4.19247718813804,4.19247718813804,0.00000000000000
2025-10-23 0:13:9.874,0.39897698209719,4.09482450697681,4.09482450697681,0.00000000000000
2025-10-23 0:13:10.876,0.40561224489796,4.12491161991849,4.12491161991849,0.00000000000000
2025-10-23 0:13:11.877,0.38775510204082,4.04393971419444,4.04393971419444,0.00000000000000
2025-10-23 0:13:12.878,0.37595907928389,3.99045151340924,3.99045151340924,0.00000000000000
2025-10-23 0:13:13.879,0.39230769230769,4.06458310114826,4.06458310114826,0.00000000000000
2025-10-23 0:13:14.881,0.38578680203046,4.03501460203341,4.03501460203341,0.00000000000000
2025-10-23 0:13:15.882,0.45758354755784,4.36057168340107,4.36057168340107,0.00000000000000
2025-10-23 0:13:16.883,0.43877551020408,4.27528801626315,4.27528801626315,0.00000000000000
2025-10-23 0:13:17.884,0.38402061855670,4.02700597249663,4.02700597249663,0.00000000000000
2025-10-23 0:13:18.886,0.43511450381679,4.25868745107654,4.25868745107654,0.00000000000000
2025-10-23 0:13:19.887,0.39340101522843,4.06954069381423,4.06954069381423,0.00000000000000
2025-10-23 0:13:20.888,0.38618925831202,4.03683951055039,4.03683951055039,0.00000000000000
2025-10-23 0:13:21.889,0.40920716112532,4.14121250411796,4.14121250411796,0.00000000000000
2025-10-23 0:13:22.890,0.50383631713555,4.57030147767352,4.57030147767352,0.00000000000000
2025-10-23 0:13:23.892,0.38107416879795,4.01364551197982,4.01364551197982,0.00000000000000
2025-10-23 0:13:24.893,0.39340101522843,4.06954069381423,4.06954069381423,0.00000000000000
2025-10-23 0:13:25.894,0.38618925831202,4.03683951055039,4.03683951055039,0.00000000000000
2025-10-23 0:13:26.895,0.41538461538462,4.16922371777626,4.16922371777626,0.00000000000000
2025-10-23 0:13:27.897,0.38461538461538,4.02970289560560,4.02970289560560,0.00000000000000
2025-10-23 0:13:28.908,0.44642857142857,4.30999026157345,4.30999026157345,0.00000000000000
2025-10-23 0:13:29.909,0.37692307692308,3.99482269006293,3.99482269006293,0.00000000000000
2025-10-23 0:13:30.910,0.38560411311054,4.03418621251339,4.03418621251339,0.00000000000000
2025-10-23 0:13:31.911,0.41282051282051,4.15759698259537,4.15759698259537,0.00000000000000
2025-10-23 0:13:32.912,0.38265306122449,4.02080488398757,4.02080488398757,0.00000000000000
2025-10-23 0:13:33.914,0.38974358974359,4.05295636596737,4.05295636596737,0.00000000000000
2025-10-23 0:13:34.915,0.38324873096447,4.02350590477314,4.02350590477314,0.00000000000000
2025-10-23 0:13:35.916,0.38874680306905,4.04843650983567,4.04843650983567,0.00000000000000
2025-10-23 0:13:36.917,0.40409207161125,4.11801850554739,4.11801850554739,0.00000000000000
2025-10-23 0:13:37.918,0.40051020408163,4.10177678971162,4.10177678971162,0.00000000000000
2025-10-23 0:13:38.919,0.43222506393862,4.24558549768553,4.24558549768553,0.00000000000000
2025-10-23 0:13:39.920,0.39030612244898,4.05550712929788,4.05550712929788,0.00000000000000
2025-10-23 0:13:40.922,0.37692307692308,3.99482269006293,3.99482269006293,0.00000000000000
2025-10-23 0:13:41.923,0.41432225063939,4.16440650268853,4.16440650268853,0.00000000000000
2025-10-23 0:13:42.924,0.38874680306905,4.04843650983567,4.04843650983567,0.00000000000000
2025-10-23 0:13:43.925,0.37948717948718,4.00644942524382,4.00644942524382,0.00000000000000
2025-10-23 0:13:44.926,0.38560411311054,4.03418621251339,4.03418621251339,0.00000000000000
2025-10-23 0:13:45.928,0.38363171355499,4.02524251126510,4.02524251126510,0.00000000000000
2025-10-23 0:13:46.929,0.41581632653061,4.17118128033223,4.17118128033223,0.00000000000000
2025-10-23 0:13:47.930,0.37789203084833,3.99921634063257,3.99921634063257,0.00000000000000
2025-10-23 0:13:48.931,0.40458015267176,4.12023167334992,4.12023167334992,0.00000000000000
2025-10-23 0:13:49.933,0.42010309278351,4.19061930777408,4.19061930777408,0.00000000000000
2025-10-23 0:13:50.934,0.38874680306905,4.04843650983567,4.04843650983567,0.00000000000000
2025-10-23 0:13:51.935,0.40712468193384,4.13176965482714,4.13176965482714,0.00000000000000
2025-10-23 0:13:52.937,0.39130434782609,4.06003350912096,4.06003350912096,0.00000000000000
2025-10-23 0:13:53.938,0.38931297709924,4.05100378448661,4.05100378448661,0.00000000000000
2025-10-23 0:13:54.939,0.38363171355499,4.02524251126510,4.02524251126510,0.00000000000000
2025-10-23 0:13:55.940,0.39897698209719,4.09482450697681,4.09482450697681,0.00000000000000
2025-10-23 0:13:56.941,0.38265306122449,4.02080488398757,4.02080488398757,0.00000000000000
2025-10-23 0:13:57.943,0.41984732824427,4.18945956221323,4.18945956221323,0.00000000000000
2025-10-23 0:13:58.944,0.38205128205128,4.01807616042471,4.01807616042471,0.00000000000000
2025-10-23 0:13:59.945,0.43989769820972,4.28037649554138,4.28037649554138,0.00000000000000
2025-10-23 0:14:0.946,0.38107416879795,4.01364551197982,4.01364551197982,0.00000000000000
2025-10-23 0:14:1.948,0.38717948717949,4.04132963078648,4.04132963078648,0.00000000000000
2025-10-23 0:14:2.949,0.40512820512821,4.12271677705271,4.12271677705271,0.00000000000000
2025-10-23 0:14:3.950,0.38917525773196,4.05037930610769,4.05037930610769,0.00000000000000
2025-10-23 0:14:4.951,0.38107416879795,4.01364551197982,4.01364551197982,0.00000000000000
2025-10-23 0:14:5.953,0.38618925831202,4.03683951055039,4.03683951055039,0.00000000000000
2025-10-23 0:14:6.954,0.38618925831202,4.03683951055039,4.03683951055039,0.00000000000000
2025-10-23 0:14:7.955,0.41221374045802,4.15484561778158,4.15484561778158,0.00000000000000
2025-10-23 0:14:8.956,0.39540816326531,4.07864195950475,4.07864195950475,0.00000000000000
2025-10-23 0:14:9.966,0.43797468354430,4.27165672645852,4.27165672645852,0.00000000000000
2025-10-23 0:14:10.967,0.39641943734015,4.08322750769153,4.08322750769153,0.00000000000000
2025-10-23 0:14:11.968,0.37755102040816,3.99767005378070,3.99767005378070,0.00000000000000
2025-10-23 0:14:12.969,0.41388174807198,4.16240907607641,4.16240907607641,0.00000000000000
2025-10-23 0:14:13.970,0.38071065989848,4.01199720751287,4.01199720751287,0.00000000000000
2025-10-23 0:14:14.972,0.39030612244898,4.05550712929788,4.05550712929788,0.00000000000000
2025-10-23 0:14:15.973,0.41237113402062,4.15555930735749,4.15555930735749,0.00000000000000
2025-10-23 0:14:16.974,0.41730279898219,4.17792158073601,4.17792158073601,0.00000000000000
2025-10-23 0:14:17.975,0.43846153846154,4.27386433440426,4.27386433440426,0.00000000000000
2025-10-23 0:14:18.977,0.38520408163265,4.03237229909100,4.03237229909100,0.00000000000000
2025-10-23 0:14:19.978,0.43908629441624,4.27669724449910,4.27669724449910,0.00000000000000
2025-10-23 0:14:20.979,0.38363171355499,4.02524251126510,4.02524251126510,0.00000000000000
2025-10-23 0:14:21.980,0.40051020408163,4.10177678971162,4.10177678971162,0.00000000000000
2025-10-23 0:14:22.981,0.41836734693878,4.18274869543566,4.18274869543566,0.00000000000000
2025-10-23 0:14:23.982,0.38717948717949,4.04132963078648,4.04132963078648,0.00000000000000
2025-10-23 0:14:24.983,0.38693467336683,4.04021954049283,4.04021954049283,0.00000000000000
2025-10-23 0:14:25.985,0.38874680306905,4.04843650983567,4.04843650983567,0.00000000000000
2025-10-23 0:14:26.986,0.38303341902314,4.02252958855312,4.02252958855312,0.00000000000000
2025-10-23 0:14:27.987,0.41794871794872,4.18085045295715,4.18085045295715,0.00000000000000
2025-10-23 0:14:28.988,0.39487179487179,4.07620983632915,4.07620983632915,0.00000000000000
2025-10-23 0:14:29.989,0.38071065989848,4.01199720751287,4.01199720751287,0.00000000000000
2025-10-23 0:14:30.990,0.43989769820972,4.28037649554138,4.28037649554138,0.00000000000000
2025-10-23 0:14:31.992,0.39130434782609,4.06003350912096,4.06003350912096,0.00000000000000
2025-10-23 0:14:32.993,0.39948453608247,4.09712597332982,4.09712597332982,0.00000000000000
2025-10-23 0:14:33.994,0.40203562340967,4.10869369187270,4.10869369187270,0.00000000000000
2025-10-23 0:14:34.995,0.39185750636132,4.06254176596383,4.06254176596383,0.00000000000000
2025-10-23 0:14:35.996,0.37595907928389,3.99045151340924,3.99045151340924,0.00000000000000
2025-10-23 0:14:36.998,0.39285714285714,4.06707454440131,4.06707454440131,0.00000000000000
2025-10-23 0:14:37.999,0.37595907928389,3.99045151340924,3.99045151340924,0.00000000000000
2025-10-23 0:14:39.0,0.42051282051282,4.19247718813804,4.19247718813804,0.00000000000000
2025-10-23 0:14:40.1,0.39493670886076,4.07650418405525,4.07650418405525,0.00000000000000
2025-10-23 0:14:41.2,0.43112244897959,4.24058577095284,4.24058577095284,0.00000000000000
2025-10-23 0:14:42.4,0.38717948717949,4.04132963078648,4.04132963078648,0.00000000000000
2025-10-23 0:14:43.5,0.37948717948718,4.00644942524382,4.00644942524382,0.00000000000000
2025-10-23 0:14:44.6,0.42346938775510,4.20588352564253,4.20588352564253,0.00000000000000
2025-10-23 0:14:45.7,0.38107416879795,4.01364551197982,4.01364551197982,0.00000000000000
2025-10-23 0:14:46.8,0.39593908629442,4.08104939107450,4.08104939107450,0.00000000000000
2025-10-23 0:14:47.10,0.37692307692308,3.99482269006293,3.99482269006293,0.00000000000000
2025-10-23 0:14:48.11,0.39030612244898,4.05550712929788,4.05550712929788,0.00000000000000
2025-10-23 0:14:49.12,0.41071428571429,4.14804645012536,4.14804645012536,0.00000000000000
2025-10-23 0:14:50.13,0.38874680306905,4.04843650983567,4.04843650983567,0.00000000000000
2025-10-23 0:14:51.14,0.43734015345269,4.26877949625610,4.26877949625610,0.00000000000000
2025-10-23 0:14:52.15,0.38775510204082,4.04393971419444,4.04393971419444,0.00000000000000
2025-10-23 0:14:53.17,0.39746835443038,4.08798374537309,4.08798374537309,0.00000000000000
2025-10-23 0:14:54.18,0.40664961636829,4.12961550483267,4.12961550483267,0.00000000000000
2025-10-23 0:14:55.19,0.39030612244898,4.05550712929788,4.05550712929788,0.00000000000000
2025-10-23 0:14:56.20,0.38874680306905,4.04843650983567,4.04843650983567,0.00000000000000
2025-10-23 0:14:57.22,0.38618925831202,4.03683951055039,4.03683951055039,0.00000000000000
2025-10-23 0:14:58.23,0.38676844783715,4.03946580300940,4.03946580300940,0.00000000000000
2025-10-23 0:14:59.24,0.41902313624679,4.18572232399696,4.18572232399696,0.00000000000000
2025-10-23 0:15:0.25,0.37692307692308,3.99482269006293,3.99482269006293,0.00000000000000
2025-10-23 0:15:1.34,0.40816326530612,4.13647903502192,4.13647903502192,0.00000000000000
2025-10-23 0:15:2.35,0.41538461538462,4.16922371777626,4.16922371777626,0.00000000000000
2025-10-23 0:15:3.36,0.39220779220779,4.06413011146589,4.06413011146589,0.00000000000000
2025-10-23 0:15:4.37,0.42091836734694,4.19431611053910,4.19431611053910,0.00000000000000
2025-10-23 0:15:5.38,0.38324873096447,4.02350590477314,4.02350590477314,0.00000000000000
2025-10-23 0:15:6.39,0.38560411311054,4.03418621251339,4.03418621251339,0.00000000000000
2025-10-23 0:15:7.41,0.38167938931298,4.01638984005496,4.01638984005496,0.00000000000000
2025-10-23 0:15:8.42,0.40153452685422,4.10642150626210,4.10642150626210,0.00000000000000
2025-10-23 0:15:9.43,0.41221374045802,4.15484561778158,4.15484561778158,0.00000000000000
2025-10-23 0:15:10.44,0.39795918367347,4.09020937460818,4.09020937460818,0.00000000000000
2025-10-23 0:15:11.46,0.38227848101266,4.01910637746605,4.01910637746605,0.00000000000000
2025-10-23 0:15:12.47,0.43989769820972,4.28037649554138,4.28037649554138,0.00000000000000
2025-10-23 0:15:13.48,0.38227848101266,4.01910637746605,4.01910637746605,0.00000000000000
2025-10-23 0:15:14.52,0.39074550128535,4.05749946043394,4.05749946043394,0.00000000000000
2025-10-23 0:15:15.53,0.41538461538462,4.16922371777626,4.16922371777626,0.00000000000000
2025-10-23 0:15:16.55,0.41071428571429,4.14804645012536,4.14804645012536,0.00000000000000
2025-10-23 0:15:17.56,0.38402061855670,4.02700597249663,4.02700597249663,0.00000000000000
2025-10-23 0:15:18.57,0.40609137055838,4.12708418011558,4.12708418011558,0.00000000000000
2025-10-23 0:15:19.58,0.42199488491049,4.19919750054438,4.19919750054438,0.00000000000000
2025-10-23 0:15:20.59,0.41878172588832,4.18462766641693,4.18462766641693,0.00000000000000
2025-10-23 0:15:21.60,0.39086294416244,4.05803199655395,4.05803199655395,0.00000000000000
2025-10-23 0:15:22.62,0.42673521850900,4.22069219587778,4.22069219587778,0.00000000000000
2025-10-23 0:15:23.63,0.39795918367347,4.09020937460818,4.09020937460818,0.00000000000000
